SequenceID	Annotation	Length	BlastEvalue
seq_15598	U2-L368	25	8.23e-09
seq_24169	U2-L368	25	8.23e-09
seq_27873	U2-L368	25	8.23e-09
seq_15635	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_24229	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_15658	hsa-mir-4308	25	8.23e-09
seq_16700	hsa-mir-4308	25	8.23e-09
seq_24289	hsa-mir-4308	25	8.23e-09
seq_15692	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_29877	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_15717	U13_-L251	25	8.23e-09
seq_24475	U13_-L251	25	8.23e-09
seq_27900	U13_-L251	25	8.23e-09
seq_15745	U3-L183	25	8.23e-09
seq_18182	U3-L183	25	8.23e-09
seq_24549	U3-L183	25	8.23e-09
seq_15791	U4-L110	25	8.23e-09
seq_19214	U4-L110	25	8.23e-09
seq_20309	U4-L110	25	8.23e-09
seq_15869	hsa-mir-3116-2	25	8.23e-09
seq_29439	hsa-mir-3116-2	25	8.23e-09
seq_29439	hsa-mir-3116-1	25	8.23e-09
seq_15885	HY1-L172	25	8.23e-09
seq_17726	HY1-L172	25	8.23e-09
seq_24798	HY1-L172	25	8.23e-09
seq_29152	U2-L479	25	8.23e-09
seq_29988	U2-L479	25	8.23e-09
seq_22193	hsa-mir-4455	25	8.23e-09
seq_15926	U2-L479	25	8.23e-09
seq_27931	U2-L479	25	8.23e-09
seq_15950	U13-L70	25	8.23e-09
seq_18811	U13-L70	25	8.23e-09
seq_21407	U13-L70	25	8.23e-09
seq_15954	U13_-L243	25	8.23e-09
seq_30200	U13_-L243	25	8.23e-09
seq_16001	U13-L70	25	8.23e-09
seq_17579	U13-L70	25	8.23e-09
seq_19302	U13-L70	25	8.23e-09
seq_16040	U6-L238	25	8.23e-09
seq_24600	U6-L238	25	8.23e-09
seq_25055	U6-L238	25	8.23e-09
seq_16053	U13-L70	25	8.23e-09
seq_22552	U13-L70	25	8.23e-09
seq_27950	U13-L70	25	8.23e-09
seq_16110	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_16140	hsa-mir-4440	25	8.23e-09
seq_20937	hsa-mir-4440	25	8.23e-09
seq_23710	hsa-mir-4440	25	8.23e-09
seq_30418	hsa-mir-4440	25	8.23e-09
seq_16155	hsa-mir-92b	25	8.23e-09
seq_19363	hsa-mir-92b	25	8.23e-09
seq_21469	hsa-mir-92b	25	8.23e-09
seq_16228	U6-L606	25	8.23e-09
seq_19381	U6-L606	25	8.23e-09
seq_26063	U6-L606	25	8.23e-09
seq_16246	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_20848	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_22359	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_24135	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_21087	U93	25	8.23e-09
seq_16331	hsa-mir-92b	25	8.23e-09
seq_17031	hsa-mir-92b	25	8.23e-09
seq_23294	hsa-mir-92b	25	8.23e-09
seq_16381	hsa-mir-4737	25	8.23e-09
seq_19424	hsa-mir-4737	25	8.23e-09
seq_21542	hsa-mir-4737	25	8.23e-09
seq_16383	U13_-L140	25	8.23e-09
seq_21543	U13_-L140	25	8.23e-09
seq_16405	BC200-L50	25	8.23e-09
seq_22814	BC200-L50	25	8.23e-09
seq_16419	U13_-L251	25	8.23e-09
seq_16917	U13_-L251	25	8.23e-09
seq_16441	chr1.tRNA101-AsnGTT	25	8.23e-09
seq_30039	chr1.tRNA101-AsnGTT	25	8.23e-09
seq_16445	chr1.tRNA106-HisGTG	25	8.23e-09
seq_19446	chr1.tRNA106-HisGTG	25	8.23e-09
seq_32360	chr1.tRNA106-HisGTG	25	8.23e-09
seq_16496	HY1-L225	25	8.23e-09
seq_30048	HY1-L225	25	8.23e-09
seq_16512	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_20952	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_16514	U6-L744	25	8.23e-09
seq_19462	U6-L744	25	8.23e-09
seq_22905	U6-L744	25	8.23e-09
seq_26682	BC200-L50	25	8.23e-09
seq_16540	LSU-rRNA_Hsa	25	8.23e-09
seq_30799	LSU-rRNA_Hsa	25	8.23e-09
seq_16550	chr1.tRNA16-HisGTG-tRF3	25	8.23e-09
seq_19469	chr1.tRNA16-HisGTG-tRF3	25	8.23e-09
seq_16562	hsa-mir-4737	25	8.23e-09
seq_26041	hsa-mir-4737	25	8.23e-09
seq_32002	hsa-mir-4737	25	8.23e-09
seq_16641	hsa-mir-6076	25	8.23e-09
seq_21629	hsa-mir-6076	25	8.23e-09
seq_16658	hsa-mir-4308	25	8.23e-09
seq_23013	hsa-mir-4308	25	8.23e-09
seq_24670	hsa-mir-4308	25	8.23e-09
seq_16718	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_21069	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_29543	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_16768	BC200-L50	25	8.23e-09
seq_26388	BC200-L50	25	8.23e-09
seq_16816	U6-L983	25	8.23e-09
seq_32345	U6-L983	25	8.23e-09
seq_16817	chr15.tRNA9-HisGTG-tRF5	25	8.23e-09
seq_32403	chr15.tRNA9-HisGTG-tRF5	25	8.23e-09
seq_16825	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_26499	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_31349	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_16826	U6-L238	25	8.23e-09
seq_28069	U6-L238	25	8.23e-09
seq_23327	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_16883	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_19610	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_26596	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_16887	hsa-mir-128-2	25	8.23e-09
seq_17033	hsa-mir-128-2	25	8.23e-09
seq_16894	HY3-L158	25	8.23e-09
seq_16959	HY1-L305	25	8.23e-09
seq_29374	HY1-L305	25	8.23e-09
seq_17007	U8-L20	25	8.23e-09
seq_33992	U8-L20	25	8.23e-09
seq_34919	U8-L20	25	8.23e-09
seq_17011	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_24703	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_26811	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_17046	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_23308	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_34050	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_17053	hsa-mir-4417	25	8.23e-09
seq_19657	hsa-mir-4417	25	8.23e-09
seq_19621	U4-L74	25	8.23e-09
seq_19621	U4-L2	25	8.23e-09
seq_17089	HY3-L165	25	8.23e-09
seq_29404	HY3-L165	25	8.23e-09
seq_17145	hsa-mir-509-1	25	8.23e-09
seq_17145	hsa-mir-509-3	25	8.23e-09
seq_17145	hsa-mir-509-2	25	8.23e-09
seq_17328	hsa-mir-509-1	25	8.23e-09
seq_17328	hsa-mir-509-3	25	8.23e-09
seq_17328	hsa-mir-509-2	25	8.23e-09
seq_17146	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_23518	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_31431	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_17153	HY1-L172	25	8.23e-09
seq_17360	HY1-L172	25	8.23e-09
seq_30089	HY1-L172	25	8.23e-09
seq_17210	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_17614	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_23786	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_17258	U13_-L17	25	8.23e-09
seq_17770	U13_-L17	25	8.23e-09
seq_19726	U13_-L17	25	8.23e-09
seq_17270	hsa-mir-548f-2	25	8.23e-09
seq_17835	hsa-mir-548f-2	25	8.23e-09
seq_20457	hsa-mir-548f-2	25	8.23e-09
seq_22406	hsa-mir-548f-2	25	8.23e-09
seq_17287	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_17287	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_17896	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_17896	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_34788	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_34788	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_17294	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_17906	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_30728	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_17331	chr1.tRNA106-HisGTG	25	8.23e-09
seq_18140	chr1.tRNA106-HisGTG	25	8.23e-09
seq_17370	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_18286	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_26981	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_29149	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_17420	hsa-mir-802	25	8.23e-09
seq_18529	hsa-mir-802	25	8.23e-09
seq_19784	hsa-mir-802	25	8.23e-09
seq_17453	U2-L479	25	8.23e-09
seq_18263	U2-L479	25	8.23e-09
seq_23606	U2-L479	25	8.23e-09
seq_24753	U2-L479	25	8.23e-09
seq_17499	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_22420	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_27774	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_17554	hsa-mir-518d	25	8.23e-09
seq_17554	hsa-mir-526a-2	25	8.23e-09
seq_17554	hsa-mir-526a-1	25	8.23e-09
seq_17554	hsa-mir-518f	25	8.23e-09
seq_29565	hsa-mir-518d	25	8.23e-09
seq_29565	hsa-mir-526a-1	25	8.23e-09
seq_29565	hsa-mir-518f	25	8.23e-09
seq_17556	U4-L41	25	8.23e-09
seq_22785	U4-L41	25	8.23e-09
seq_25863	U4-L41	25	8.23e-09
seq_27894	U4-L41	25	8.23e-09
seq_17559	U13-L70	25	8.23e-09
seq_17672	U13-L70	25	8.23e-09
seq_22031	U13-L70	25	8.23e-09
seq_27907	U13-L70	25	8.23e-09
seq_32432	U13_-L7	25	8.23e-09
seq_32638	U13_-L7	25	8.23e-09
seq_17582	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_17582	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_25864	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_31951	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_31951	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_17606	U13_-L106	25	8.23e-09
seq_19428	U13_-L106	25	8.23e-09
seq_29566	U13_-L106	25	8.23e-09
seq_17611	hsa-mir-4297	25	8.23e-09
seq_19434	hsa-mir-4297	25	8.23e-09
seq_32548	hsa-mir-4297	25	8.23e-09
seq_17628	hsa-mir-6076	25	8.23e-09
seq_19537	hsa-mir-6076	25	8.23e-09
seq_27016	hsa-mir-6076	25	8.23e-09
seq_21131	hsa-mir-509-1	25	8.23e-09
seq_17666	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_19756	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_25866	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_17687	U13-L70	25	8.23e-09
seq_29567	U13-L70	25	8.23e-09
seq_17717	HY3-L165	25	8.23e-09
seq_21380	HY3-L165	25	8.23e-09
seq_17722	HY3-L482	25	8.23e-09
seq_17722	HY3-L465	25	8.23e-09
seq_17722	HY3-L464	25	8.23e-09
seq_17722	HY3-L457	25	8.23e-09
seq_17722	HY3-L456	25	8.23e-09
seq_17722	HY3-L455	25	8.23e-09
seq_17722	HY3-L452	25	8.23e-09
seq_17722	HY3-L451	25	8.23e-09
seq_17722	HY3-L450	25	8.23e-09
seq_17722	HY3-L449	25	8.23e-09
seq_17722	HY3-L448	25	8.23e-09
seq_17722	HY3-L447	25	8.23e-09
seq_17722	HY3-L446	25	8.23e-09
seq_17722	HY3-L445	25	8.23e-09
seq_17722	HY3-L443	25	8.23e-09
seq_17722	HY3-L231	25	8.23e-09
seq_17722	HY3-L29	25	8.23e-09
seq_19992	HY3-L482	25	8.23e-09
seq_19992	HY3-L465	25	8.23e-09
seq_19992	HY3-L464	25	8.23e-09
seq_19992	HY3-L457	25	8.23e-09
seq_19992	HY3-L456	25	8.23e-09
seq_19992	HY3-L455	25	8.23e-09
seq_19992	HY3-L453	25	8.23e-09
seq_19992	HY3-L452	25	8.23e-09
seq_19992	HY3-L451	25	8.23e-09
seq_19992	HY3-L450	25	8.23e-09
seq_19992	HY3-L449	25	8.23e-09
seq_19992	HY3-L448	25	8.23e-09
seq_19992	HY3-L447	25	8.23e-09
seq_19992	HY3-L446	25	8.23e-09
seq_19992	HY3-L445	25	8.23e-09
seq_19992	HY3-L444	25	8.23e-09
seq_19992	HY3-L443	25	8.23e-09
seq_19992	HY3-L231	25	8.23e-09
seq_19992	HY3-L29	25	8.23e-09
seq_32506	HY3-L482	25	8.23e-09
seq_32506	HY3-L465	25	8.23e-09
seq_32506	HY3-L464	25	8.23e-09
seq_32506	HY3-L457	25	8.23e-09
seq_32506	HY3-L456	25	8.23e-09
seq_32506	HY3-L455	25	8.23e-09
seq_32506	HY3-L452	25	8.23e-09
seq_32506	HY3-L451	25	8.23e-09
seq_32506	HY3-L450	25	8.23e-09
seq_32506	HY3-L449	25	8.23e-09
seq_32506	HY3-L448	25	8.23e-09
seq_32506	HY3-L447	25	8.23e-09
seq_32506	HY3-L446	25	8.23e-09
seq_32506	HY3-L445	25	8.23e-09
seq_32506	HY3-L443	25	8.23e-09
seq_32506	HY3-L231	25	8.23e-09
seq_32506	HY3-L29	25	8.23e-09
seq_17730	U3-L43	25	8.23e-09
seq_18134	U3-L160	25	8.23e-09
seq_18134	U3-L43	25	8.23e-09
seq_19874	U3-L43	25	8.23e-09
seq_28297	U3-L160	25	8.23e-09
seq_28297	U3-L43	25	8.23e-09
seq_17764	U13_-L251	25	8.23e-09
seq_20122	U13_-L251	25	8.23e-09
seq_32643	U13_-L251	25	8.23e-09
seq_19906	hsa-mir-6133	25	8.23e-09
seq_17881	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_20653	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_29151	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_17959	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_22146	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_18030	HY4-L136	25	8.23e-09
seq_18030	HY4-L135	25	8.23e-09
seq_18030	HY4-L134	25	8.23e-09
seq_18030	HY4-L133	25	8.23e-09
seq_18030	HY4-L132	25	8.23e-09
seq_18030	HY4-L127	25	8.23e-09
seq_18084	LSU-rRNA_Hsa-L147	25	8.23e-09
seq_32849	LSU-rRNA_Hsa-L147	25	8.23e-09
seq_18135	U4-L81	25	8.23e-09
seq_20010	U4-L81	25	8.23e-09
seq_29606	U4-L81	25	8.23e-09
seq_18221	hsa-mir-571	25	8.23e-09
seq_23368	hsa-mir-571	25	8.23e-09
seq_18296	HY3-L165	25	8.23e-09
seq_20061	HY3-L165	25	8.23e-09
seq_22449	HY3-L165	25	8.23e-09
seq_25931	hsa-mir-550b-1	25	8.23e-09
seq_18405	hsa-mir-4308	25	8.23e-09
seq_18422	U13_-L7	25	8.23e-09
seq_33170	U13_-L7	25	8.23e-09
seq_34665	U13_-L7	25	8.23e-09
seq_27624	HY1-L13	25	8.23e-09
seq_31458	HY1-L13	25	8.23e-09
seq_18595	HY1-L230	25	8.23e-09
seq_21499	HY1-L230	25	8.23e-09
seq_27102	HY1-L230	25	8.23e-09
seq_18660	HY1-L172	25	8.23e-09
seq_20147	HY1-L172	25	8.23e-09
seq_18665	HY3-L80	25	8.23e-09
seq_22051	HY3-L80	25	8.23e-09
seq_18670	hsa-mir-567	25	8.23e-09
seq_20150	hsa-mir-567	25	8.23e-09
seq_22984	hsa-mir-567	25	8.23e-09
seq_18673	U4-L128	25	8.23e-09
seq_18953	U4-L128	25	8.23e-09
seq_25976	U4-L128	25	8.23e-09
seq_18731	chr1.tRNA84-GluTTC	25	8.23e-09
seq_18731	chr1.tRNA33-Pseudo???	25	8.23e-09
seq_18731	chr1.tRNA94-GluTTC	25	8.23e-09
seq_18731	chr1.tRNA5-GluTTC	25	8.23e-09
seq_18731	chr1.tRNA134-GluTTC	25	8.23e-09
seq_22771	chr1.tRNA84-GluTTC	25	8.23e-09
seq_22771	chr1.tRNA33-Pseudo???	25	8.23e-09
seq_22771	chr1.tRNA94-GluTTC	25	8.23e-09
seq_22771	chr1.tRNA5-GluTTC	25	8.23e-09
seq_22771	chr1.tRNA134-GluTTC	25	8.23e-09
seq_18775	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_18775	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_25727	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_25727	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_32182	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_32182	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_18792	HY3-L165	25	8.23e-09
seq_20188	HY3-L165	25	8.23e-09
seq_18848	LSU-rRNA_Hsa-L184	25	8.23e-09
seq_18855	U14-L5	25	8.23e-09
seq_22057	U14-L5	25	8.23e-09
seq_25068	U14-L5	25	8.23e-09
seq_18856	chr1.tRNA106-HisGTG	25	8.23e-09
seq_32384	chr9.tRNA7-HisGTG	25	8.23e-09
seq_32384	chr6.tRNA33-HisGTG	25	8.23e-09
seq_32384	chr15.tRNA1-HisGTG	25	8.23e-09
seq_32384	chr15.tRNA8-HisGTG	25	8.23e-09
seq_32384	chr15.tRNA9-HisGTG	25	8.23e-09
seq_32384	chr1.tRNA106-HisGTG	25	8.23e-09
seq_32384	chr1.tRNA111-HisGTG	25	8.23e-09
seq_32384	chr1.tRNA21-HisGTG	25	8.23e-09
seq_32384	chr1.tRNA16-HisGTG	25	8.23e-09
seq_32384	chr1.tRNA118-HisGTG	25	8.23e-09
seq_33537	chr1.tRNA106-HisGTG	25	8.23e-09
seq_19024	U3-L183	25	8.23e-09
seq_19073	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_20863	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_19096	hsa-mir-567	25	8.23e-09
seq_20282	hsa-mir-567	25	8.23e-09
seq_20648	hsa-mir-567	25	8.23e-09
seq_23006	hsa-mir-567	25	8.23e-09
seq_19116	HY1-L284	25	8.23e-09
seq_26192	HY1-L284	25	8.23e-09
seq_19129	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_26210	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_19159	U6-L1094	25	8.23e-09
seq_38372	U6-L1675	25	8.23e-09
seq_38372	U6-L1629	25	8.23e-09
seq_38372	U6-L1533	25	8.23e-09
seq_38372	U6-L1341	25	8.23e-09
seq_38372	U6-L1145	25	8.23e-09
seq_38372	U6-L694	25	8.23e-09
seq_38372	U6-L422	25	8.23e-09
seq_38372	U6-L413	25	8.23e-09
seq_38372	U6-L370	25	8.23e-09
seq_38372	U6-L288	25	8.23e-09
seq_38372	U6-L85	25	8.23e-09
seq_38372	U6-L29	25	8.23e-09
seq_19176	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_19234	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_28429	LSU-rRNA_Hsa-L270	25	8.23e-09
seq_19274	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_19326	HY1-L377	25	8.23e-09
seq_32220	HY1-L377	25	8.23e-09
seq_19351	U4-L110	25	8.23e-09
seq_34147	U4-L110	25	8.23e-09
seq_19442	chr16.tRNA19-GlyGCC-tRF5	25	8.23e-09
seq_21829	chr16.tRNA19-GlyGCC-tRF5	25	8.23e-09
seq_19476	U13_-L251	25	8.23e-09
seq_26705	U13_-L251	25	8.23e-09
seq_19532	U6-L1235	25	8.23e-09
seq_28471	U6-L1235	25	8.23e-09
seq_23277	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_19579	U6-L1094	25	8.23e-09
seq_23280	U6-L1094	25	8.23e-09
seq_28480	U6-L1094	25	8.23e-09
seq_19583	U4-L153	25	8.23e-09
seq_19583	U4-L96	25	8.23e-09
seq_19583	U4-L41	25	8.23e-09
seq_26845	U4-L153	25	8.23e-09
seq_26845	U4-L96	25	8.23e-09
seq_26845	U4-L41	25	8.23e-09
seq_19635	LSU-rRNA_Hsa-L77	25	8.23e-09
seq_27226	LSU-rRNA_Hsa-L77	25	8.23e-09
seq_19711	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_19721	LSU-rRNA_Hsa-L149	25	8.23e-09
seq_20464	LSU-rRNA_Hsa-L149	25	8.23e-09
seq_19738	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_27048	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_28501	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_28595	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_19753	hsa-mir-1267	25	8.23e-09
seq_19777	hsa-mir-509-1	25	8.23e-09
seq_19777	hsa-mir-509-3	25	8.23e-09
seq_19777	hsa-mir-509-2	25	8.23e-09
seq_25027	hsa-mir-509-1	25	8.23e-09
seq_25027	hsa-mir-509-3	25	8.23e-09
seq_25027	hsa-mir-509-2	25	8.23e-09
seq_25489	hsa-mir-509-1	25	8.23e-09
seq_25489	hsa-mir-509-3	25	8.23e-09
seq_25489	hsa-mir-509-2	25	8.23e-09
seq_27083	hsa-mir-509-1	25	8.23e-09
seq_27083	hsa-mir-509-3	25	8.23e-09
seq_27083	hsa-mir-509-2	25	8.23e-09
seq_19796	HBII-52-44	25	8.23e-09
seq_19796	HBII-52-33	25	8.23e-09
seq_23384	HBII-52-44	25	8.23e-09
seq_23384	HBII-52-33	25	8.23e-09
seq_32266	HBII-52-44	25	8.23e-09
seq_32266	HBII-52-33	25	8.23e-09
seq_19892	U93	25	8.23e-09
seq_31535	U93	25	8.23e-09
seq_19909	hsa-mir-1267	25	8.23e-09
seq_20301	hsa-mir-1267	25	8.23e-09
seq_27294	hsa-mir-1267	25	8.23e-09
seq_19928	HY3-L80	25	8.23e-09
seq_20528	HY3-L80	25	8.23e-09
seq_20698	HY3-L80	25	8.23e-09
seq_19979	HY1-L284	25	8.23e-09
seq_22433	HY1-L284	25	8.23e-09
seq_27262	HY1-L284	25	8.23e-09
seq_27401	HY1-L284	25	8.23e-09
seq_19999	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_23510	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_31528	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_20062	U13_-L243	25	8.23e-09
seq_20563	U13_-L243	25	8.23e-09
seq_21884	U13_-L243	25	8.23e-09
seq_22450	U13_-L243	25	8.23e-09
seq_22569	U13_-L243	25	8.23e-09
seq_20066	HBII-85-18	25	8.23e-09
seq_32344	HBII-85-18	25	8.23e-09
seq_20117	HY3-L432	25	8.23e-09
seq_20117	HY3-L431	25	8.23e-09
seq_20117	HY3-L429	25	8.23e-09
seq_20117	HY3-L428	25	8.23e-09
seq_20117	HY3-L425	25	8.23e-09
seq_20117	HY3-L423	25	8.23e-09
seq_20117	HY3-L420	25	8.23e-09
seq_20117	HY3-L417	25	8.23e-09
seq_20117	HY3-L416	25	8.23e-09
seq_20117	HY3-L413	25	8.23e-09
seq_20117	HY3-L396	25	8.23e-09
seq_20117	HY3-L395	25	8.23e-09
seq_21206	chr1.tRNA88-PseudoCCT-tRF5	25	8.23e-09
seq_21206	chr1.tRNA96-PseudoCCT-tRF5	25	8.23e-09
seq_20154	U3-L43	25	8.23e-09
seq_20587	U3-L43	25	8.23e-09
seq_20171	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_29499	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_20178	HY1-L284	25	8.23e-09
seq_23940	HY1-L284	25	8.23e-09
seq_20242	U2-L874	25	8.23e-09
seq_20242	U2-L535	25	8.23e-09
seq_20242	U2-L514	25	8.23e-09
seq_20242	U2-L257	25	8.23e-09
seq_44484	U2-L874	25	8.23e-09
seq_44484	U2-L535	25	8.23e-09
seq_44484	U2-L514	25	8.23e-09
seq_44484	U2-L257	25	8.23e-09
seq_20245	U3-L43	25	8.23e-09
seq_20616	U3-L43	25	8.23e-09
seq_20307	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_22989	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_23691	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_20319	hsa-mir-571	25	8.23e-09
seq_33695	hsa-mir-571	25	8.23e-09
seq_20325	HY1-L156	25	8.23e-09
seq_22553	HY1-L156	25	8.23e-09
seq_20399	U6-L305	25	8.23e-09
seq_25094	U6-L305	25	8.23e-09
seq_20470	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_20470	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_20677	LSU-rRNA_Hsa-L293	25	8.23e-09
seq_20677	LSU-rRNA_Hsa-L137	25	8.23e-09
seq_20561	U2-L479	25	8.23e-09
seq_25113	U2-L479	25	8.23e-09
seq_27570	U2-L479	25	8.23e-09
seq_28315	U2-L479	25	8.23e-09
seq_20632	U3-L76	25	8.23e-09
seq_20632	U3-4	25	8.23e-09
seq_26170	U3-L76	25	8.23e-09
seq_26170	U3-4	25	8.23e-09
seq_20890	U13_-L243	25	8.23e-09
seq_22043	U13_-L243	25	8.23e-09
seq_20676	U13_-L243	25	8.23e-09
seq_23967	U13_-L243	25	8.23e-09
seq_20738	U2-L479	25	8.23e-09
seq_20770	U2-L479	25	8.23e-09
seq_22091	U2-L479	25	8.23e-09
seq_20755	U13_-L106	25	8.23e-09
seq_28758	U13_-L106	25	8.23e-09
seq_20761	HY1-L333	25	8.23e-09
seq_20771	HY1-L333	25	8.23e-09
seq_28604	HY1-L333	25	8.23e-09
seq_20882	hsa-mir-1913	25	8.23e-09
seq_21767	hsa-mir-1913	25	8.23e-09
seq_23236	hsa-mir-1913	25	8.23e-09
seq_28100	hsa-mir-1913	25	8.23e-09
seq_20817	hsa-mir-548ax	25	8.23e-09
seq_27009	hsa-mir-548ax	25	8.23e-09
seq_27188	hsa-mir-548ax	25	8.23e-09
seq_28496	hsa-mir-548ax	25	8.23e-09
seq_20821	hsa-mir-1913	25	8.23e-09
seq_21313	hsa-mir-1913	25	8.23e-09
seq_22157	hsa-mir-1913	25	8.23e-09
seq_29195	hsa-mir-1913	25	8.23e-09
seq_27616	hsa-mir-4512	25	8.23e-09
seq_20869	hsa-mir-4512	25	8.23e-09
seq_23044	hsa-mir-4512	25	8.23e-09
seq_23693	hsa-mir-4512	25	8.23e-09
seq_24538	hsa-mir-4512	25	8.23e-09
seq_20881	hsa-mir-1913	25	8.23e-09
seq_21660	hsa-mir-1913	25	8.23e-09
seq_22954	hsa-mir-1913	25	8.23e-09
seq_24696	hsa-mir-1913	25	8.23e-09
seq_26706	hsa-mir-1913	25	8.23e-09
seq_20891	HY4-L64	25	8.23e-09
seq_24184	HY4-L64	25	8.23e-09
seq_29600	HY4-L64	25	8.23e-09
seq_33048	HY4-L64	25	8.23e-09
seq_20919	hsa-mir-601	25	8.23e-09
seq_22104	hsa-mir-601	25	8.23e-09
seq_26185	hsa-mir-601	25	8.23e-09
seq_20926	hsa-mir-345	25	8.23e-09
seq_21961	hsa-mir-345	25	8.23e-09
seq_23021	hsa-mir-345	25	8.23e-09
seq_25775	hsa-mir-345	25	8.23e-09
seq_32881	hsa-mir-345	25	8.23e-09
seq_20935	HY3-L106	25	8.23e-09
seq_21447	HY3-L106	25	8.23e-09
seq_22606	HY3-L106	25	8.23e-09
seq_24072	HY3-L106	25	8.23e-09
seq_33354	HY3-L106	25	8.23e-09
