SequenceID	Annotation	Length	BlastEvalue
seq_5148	chr1.tRNA55-LysTTT	25	8.23e-09
seq_5148	chr1.tRNA62-LysTTT	25	8.23e-09
seq_5148	chr1.tRNA54-LysTTT	25	8.23e-09
seq_5152	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_5152	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_5152	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_5162	U2-L628	25	8.23e-09
seq_5163	hsa-mir-3118-5	25	8.23e-09
seq_5163	hsa-mir-3118-6	25	8.23e-09
seq_5163	hsa-mir-3118-4	25	8.23e-09
seq_5165	chr1.tRNA70-GlyTCC-tRF3	25	8.23e-09
seq_5165	chr1.tRNA73-GlyTCC-tRF3	25	8.23e-09
seq_5165	chr1.tRNA76-GlyTCC-tRF3	25	8.23e-09
seq_5165	chr1.tRNA79-GlyTCC-tRF3	25	8.23e-09
seq_5165	chr1.tRNA82-GlyTCC-tRF3	25	8.23e-09
seq_5173	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_5173	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_5175	U6-L1449	25	8.23e-09
seq_5175	U6-L1399	25	8.23e-09
seq_5175	U6-L956	25	8.23e-09
seq_5175	U6-L762	25	8.23e-09
seq_5179	U13-L104	25	8.23e-09
seq_5180	U2-L25	25	8.23e-09
seq_5182	U6-L1146	25	8.23e-09
seq_5189	U13-L104	25	8.23e-09
seq_5191	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_5191	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_5191	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_5193	hsa-mir-1914	25	8.23e-09
seq_5194	hsa-mir-876	25	8.23e-09
seq_5196	hsa-mir-3666	25	8.23e-09
seq_5204	hsa-mir-3684	25	8.23e-09
seq_5207	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_5213	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_5220	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_5225	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_5225	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_5225	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_5226	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_5226	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_5235	U2-L628	25	8.23e-09
seq_5236	U6-L1146	25	8.23e-09
seq_5237	HY3-L435	25	8.23e-09
seq_5237	HY3-L348	25	8.23e-09
seq_5237	HY3-L39	25	8.23e-09
seq_5240	BC200-L118	25	8.23e-09
seq_5241	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_5241	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_5245	U2-L25	25	8.23e-09
seq_5246	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_5246	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_5246	LSU-rRNA_Hsa-L208	25	8.23e-09
seq_5247	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_5247	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_5248	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_5248	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_5254	U2-L695	25	8.23e-09
seq_5257	U2-L25	25	8.23e-09
seq_5259	U2-L995	25	8.23e-09
seq_5259	U2-L965	25	8.23e-09
seq_5259	U2-L312	25	8.23e-09
seq_5259	U2-L206	25	8.23e-09
seq_5261	U1-L182	25	8.23e-09
seq_5261	U1-L174	25	8.23e-09
seq_5261	U1-L146	25	8.23e-09
seq_5261	U1-L104	25	8.23e-09
seq_5261	U1-L74	25	8.23e-09
seq_5261	U1-L73	25	8.23e-09
seq_5261	U1-L64	25	8.23e-09
seq_5261	U1-L58	25	8.23e-09
seq_5266	U6-L282	25	8.23e-09
seq_5272	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_5277	U6-L405	25	8.23e-09
seq_5278	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_5278	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_5282	U6-L1506	25	8.23e-09
seq_5289	hsa-mir-1914	25	8.23e-09
seq_5296	U6-L1603	25	8.23e-09
seq_5296	U6-L695	25	8.23e-09
seq_5307	U2-L669	25	8.23e-09
seq_5309	U2-L410	25	8.23e-09
seq_5310	U2-L410	25	8.23e-09
seq_5313	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_5314	U6-L1468	25	8.23e-09
seq_5314	U6-L1449	25	8.23e-09
seq_5314	U6-L1399	25	8.23e-09
seq_5314	U6-L956	25	8.23e-09
seq_5314	U6-L898	25	8.23e-09
seq_5314	U6-L657	25	8.23e-09
seq_5314	U6-L505	25	8.23e-09
seq_5314	U6-L504	25	8.23e-09
seq_5314	U6-L452	25	8.23e-09
seq_5314	U6-L367	25	8.23e-09
seq_5314	U6-L291	25	8.23e-09
seq_5314	U6-L289	25	8.23e-09
seq_5314	U6-L280	25	8.23e-09
seq_5314	U6-L237	25	8.23e-09
seq_5314	U6-L219	25	8.23e-09
seq_5314	U6-L130	25	8.23e-09
seq_5322	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_5325	U2-L410	25	8.23e-09
seq_5329	U2-L172	25	8.23e-09
seq_5329	U2-L156	25	8.23e-09
seq_5331	U6-L631	25	8.23e-09
seq_5331	U6-L529	25	8.23e-09
seq_5334	U2-L1035	25	8.23e-09
seq_5334	U2-L877	25	8.23e-09
seq_5335	U2-L995	25	8.23e-09
seq_5335	U2-L965	25	8.23e-09
seq_5335	U2-L702	25	8.23e-09
seq_5335	U2-L312	25	8.23e-09
seq_5335	U2-L206	25	8.23e-09
seq_5335	U2-L44	25	8.23e-09
seq_5341	chr6.tRNA135-ThrAGT-tRF3	25	8.23e-09
seq_5345	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_5345	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_5345	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_5349	U6-L1461	25	8.23e-09
seq_5349	U6-L1416	25	8.23e-09
seq_5349	U6-L151	25	8.23e-09
seq_5349	U6-L141	25	8.23e-09
seq_5352	U6-L1146	25	8.23e-09
seq_5353	U5-L112	25	8.23e-09
seq_5355	HY3-L64	25	8.23e-09
seq_5356	U13_-L90	25	8.23e-09
seq_5358	U6-L631	25	8.23e-09
seq_5365	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_5366	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_5367	U6-L801	25	8.23e-09
seq_5387	chr6.tRNA36-ArgACG-tRF3	25	8.23e-09
seq_5391	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_5404	U6-L1603	25	8.23e-09
seq_5408	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_5412	U2-L980	25	8.23e-09
seq_5412	U2-L770	25	8.23e-09
seq_5412	U2-L591	25	8.23e-09
seq_5412	U2-L187	25	8.23e-09
seq_5421	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_5421	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_5421	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_5423	U6-L1561	25	8.23e-09
seq_5425	U2-L1035	25	8.23e-09
seq_5427	U2-L410	25	8.23e-09
seq_5437	chr6.tRNA135-ThrAGT-tRF3	25	8.23e-09
seq_5439	U1-L166	25	8.23e-09
seq_5439	U1-L164	25	8.23e-09
seq_5439	U1-L161	25	8.23e-09
seq_5439	U1-L156	25	8.23e-09
seq_5439	U1-L154	25	8.23e-09
seq_5439	U1-L153	25	8.23e-09
seq_5444	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_5445	chr6.tRNA59-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA57-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA153-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA154-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA158-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA28-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA165-IleAAT	25	8.23e-09
seq_5445	chr6.tRNA11-IleAAT	25	8.23e-09
seq_5445	chr17.tRNA34-IleAAT	25	8.23e-09
seq_5445	chr17.tRNA9-IleAAT	25	8.23e-09
seq_5445	chr14.tRNA10-IleAAT	25	8.23e-09
seq_5448	U6-L1449	25	8.23e-09
seq_5448	U6-L956	25	8.23e-09
seq_5448	U6-L389	25	8.23e-09
seq_5448	U6-L200	25	8.23e-09
seq_5451	LSU-rRNA_Hsa-L185	25	8.23e-09
seq_5452	U6-L1696	25	8.23e-09
seq_5452	U6-L1690	25	8.23e-09
seq_5452	U6-L1459	25	8.23e-09
seq_5452	U6-L1443	25	8.23e-09
seq_5452	U6-L1270	25	8.23e-09
seq_5452	U6-L1220	25	8.23e-09
seq_5452	U6-L1120	25	8.23e-09
seq_5452	U6-L1083	25	8.23e-09
seq_5452	U6-L1066	25	8.23e-09
seq_5452	U6-L1050	25	8.23e-09
seq_5452	U6-L940	25	8.23e-09
seq_5452	U6-L830	25	8.23e-09
seq_5452	U6-L781	25	8.23e-09
seq_5452	U6-L705	25	8.23e-09
seq_5452	U6-L704	25	8.23e-09
seq_5452	U6-L520	25	8.23e-09
seq_5452	U6-L440	25	8.23e-09
seq_5452	U6-L439	25	8.23e-09
seq_5452	U6-L355	25	8.23e-09
seq_5452	U6-L271	25	8.23e-09
seq_5452	U6-L241	25	8.23e-09
seq_5452	U6-L170	25	8.23e-09
seq_5452	U6-L166	25	8.23e-09
seq_5452	U6-L16	25	8.23e-09
seq_5452	U6-L9	25	8.23e-09
seq_5460	hsa-mir-892c	25	8.23e-09
seq_5469	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_5469	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_5470	HY3-L348	25	8.23e-09
seq_5471	U2-L882	25	8.23e-09
seq_5473	HY3-L437	25	8.23e-09
seq_5473	HY3-L241	25	8.23e-09
seq_5483	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_5485	U6-L801	25	8.23e-09
seq_5499	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_5507	U6-L631	25	8.23e-09
seq_5516	HY1-L373	25	8.23e-09
seq_5516	HY1-L371	25	8.23e-09
seq_5516	HY1-L368	25	8.23e-09
seq_5516	HY1-L365	25	8.23e-09
seq_5516	HY1-L363	25	8.23e-09
seq_5516	HY1-L360	25	8.23e-09
seq_5516	HY1-L337	25	8.23e-09
seq_5520	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_5531	U6-L1603	25	8.23e-09
seq_5542	U2-L628	25	8.23e-09
seq_5545	HY1-L34	25	8.23e-09
seq_5550	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_5550	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_5550	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_5551	U6-L1561	25	8.23e-09
seq_5556	U6-L1637	25	8.23e-09
seq_5557	U6-L544	25	8.23e-09
seq_5562	U6-L985	25	8.23e-09
seq_5562	U6-L282	25	8.23e-09
seq_5563	U5-L112	25	8.23e-09
seq_5572	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_5572	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_5577	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_5579	U2-L695	25	8.23e-09
seq_5588	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_5589	U2-L1035	25	8.23e-09
seq_5596	LSU-rRNA_Hsa-L300	25	8.23e-09
seq_5603	hsa-mir-3118-6	25	8.23e-09
seq_5603	hsa-mir-3118-4	25	8.23e-09
seq_5607	U2-L25	25	8.23e-09
seq_5608	U2-L652	25	8.23e-09
seq_5608	U2-L591	25	8.23e-09
seq_5608	U2-L91	25	8.23e-09
seq_5609	hsa-mir-3616	25	8.23e-09
seq_5620	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_5621	hsa-mir-3666	25	8.23e-09
seq_5622	U2-L25	25	8.23e-09
seq_5623	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_5631	U13-L104	25	8.23e-09
seq_5636	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_5639	U6-L1637	25	8.23e-09
seq_5641	U6-L631	25	8.23e-09
seq_5645	U6-L980	25	8.23e-09
seq_5645	U6-L544	25	8.23e-09
seq_5645	U6-L290	25	8.23e-09
seq_5645	U6-L71	25	8.23e-09
seq_5648	U6-L801	25	8.23e-09
seq_5648	U6-L195	25	8.23e-09
seq_5654	U6-L631	25	8.23e-09
seq_5663	HY3-L480	25	8.23e-09
seq_5663	HY3-L159	25	8.23e-09
seq_5663	HY3-L114	25	8.23e-09
seq_5672	hsa-mir-3616	25	8.23e-09
seq_5683	HY3-L64	25	8.23e-09
seq_5687	chr20.tRNA3-PseudoCAC-tRF3	25	8.23e-09
seq_5691	chr5.tRNA23-PseudoTTG-tRF3	25	8.23e-09
seq_5697	hsa-mir-1914	25	8.23e-09
seq_5699	chr6.tRNA76-LysTTT	25	8.23e-09
seq_5699	chr17.tRNA2-LysTTT	25	8.23e-09
seq_5699	chr11.tRNA14-LysTTT	25	8.23e-09
seq_5699	chr11.tRNA5-LysTTT	25	8.23e-09
seq_5699	chr1.tRNA62-LysTTT	25	8.23e-09
seq_5699	chr1.tRNA54-LysTTT	25	8.23e-09
seq_5708	U6-L1506	25	8.23e-09
seq_5711	BC200-L14	25	8.23e-09
seq_5724	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_5724	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_5729	U2-L995	25	8.23e-09
seq_5729	U2-L965	25	8.23e-09
seq_5729	U2-L312	25	8.23e-09
seq_5729	U2-L206	25	8.23e-09
seq_5737	chr1.tRNA70-GlyTCC-tRF3	25	8.23e-09
seq_5737	chr1.tRNA73-GlyTCC-tRF3	25	8.23e-09
seq_5737	chr1.tRNA76-GlyTCC-tRF3	25	8.23e-09
seq_5737	chr1.tRNA79-GlyTCC-tRF3	25	8.23e-09
seq_5737	chr1.tRNA82-GlyTCC-tRF3	25	8.23e-09
seq_5740	hsa-mir-4466	25	8.23e-09
seq_5745	chr6.tRNA74-LeuCAA	25	8.23e-09
seq_5745	chr6.tRNA100-LeuCAA	25	8.23e-09
seq_5745	chr6.tRNA140-LeuCAA	25	8.23e-09
seq_5745	chr6.tRNA141-LeuCAA	25	8.23e-09
seq_5745	chr16.tRNA26-LeuCAG	25	8.23e-09
seq_5745	chr16.tRNA17-LeuCAG	25	8.23e-09
seq_5745	chr1.tRNA58-LeuCAA	25	8.23e-09
seq_5751	LSU-rRNA_Hsa-L250	25	8.23e-09
seq_5757	U6-L1561	25	8.23e-09
seq_5758	U6-L127	25	8.23e-09
seq_5767	hsa-mir-3666	25	8.23e-09
seq_5768	hsa-mir-1914	25	8.23e-09
seq_5784	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_5786	U2-L410	25	8.23e-09
seq_5787	U2-L882	25	8.23e-09
seq_5788	U2-L980	25	8.23e-09
seq_5788	U2-L940	25	8.23e-09
seq_5788	U2-L652	25	8.23e-09
seq_5788	U2-L591	25	8.23e-09
seq_5788	U2-L425	25	8.23e-09
seq_5788	U2-L295	25	8.23e-09
seq_5788	U2-L187	25	8.23e-09
seq_5788	U2-L91	25	8.23e-09
seq_5797	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_5798	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_5806	U6-L1639	25	8.23e-09
seq_5814	U13-L104	25	8.23e-09
seq_5821	U6-L604	25	8.23e-09
seq_5821	U6-L596	25	8.23e-09
seq_5826	U13-L104	25	8.23e-09
seq_5837	chr6.tRNA76-LysTTT	25	8.23e-09
seq_5837	chr6.tRNA143-LysTTT	25	8.23e-09
seq_5837	chr6.tRNA149-LysTTT	25	8.23e-09
seq_5837	chr17.tRNA2-LysTTT	25	8.23e-09
seq_5837	chr16.tRNA23-LysTTT	25	8.23e-09
seq_5837	chr14.tRNA12-PseudoTTT	25	8.23e-09
seq_5837	chr12.tRNA1-LysTTT	25	8.23e-09
seq_5837	chr11.tRNA11-LysTTT	25	8.23e-09
seq_5837	chr11.tRNA14-LysTTT	25	8.23e-09
seq_5837	chr11.tRNA5-LysTTT	25	8.23e-09
seq_5837	chr1.tRNA55-LysTTT	25	8.23e-09
seq_5837	chr1.tRNA62-LysTTT	25	8.23e-09
seq_5837	chr1.tRNA54-LysTTT	25	8.23e-09
seq_5847	hsa-mir-876	25	8.23e-09
seq_5852	BC200-L14	25	8.23e-09
seq_5857	U6-L631	25	8.23e-09
seq_5869	U2-L629	25	8.23e-09
seq_5869	U2-L628	25	8.23e-09
seq_5869	U2-L416	25	8.23e-09
seq_5871	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_5871	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_5879	LSU-rRNA_Hsa-L250	25	8.23e-09
seq_5881	chr6.tRNA76-LysTTT	25	8.23e-09
seq_5881	chr6.tRNA143-LysTTT	25	8.23e-09
seq_5881	chr17.tRNA2-LysTTT	25	8.23e-09
seq_5881	chr16.tRNA23-LysTTT	25	8.23e-09
seq_5881	chr11.tRNA11-LysTTT	25	8.23e-09
seq_5881	chr11.tRNA14-LysTTT	25	8.23e-09
seq_5881	chr1.tRNA62-LysTTT	25	8.23e-09
seq_5881	chr1.tRNA54-LysTTT	25	8.23e-09
seq_5891	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_5901	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_5902	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_5904	hsa-mir-146a	25	8.23e-09
seq_5914	chr20.tRNA3-PseudoCAC-tRF3	25	8.23e-09
seq_5936	U5-L112	25	8.23e-09
seq_5939	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_5945	U6-L1568	25	8.23e-09
seq_5945	U6-L1468	25	8.23e-09
seq_5945	U6-L1449	25	8.23e-09
seq_5945	U6-L1399	25	8.23e-09
seq_5945	U6-L956	25	8.23e-09
seq_5945	U6-L898	25	8.23e-09
seq_5945	U6-L657	25	8.23e-09
seq_5945	U6-L505	25	8.23e-09
seq_5945	U6-L504	25	8.23e-09
seq_5945	U6-L452	25	8.23e-09
seq_5945	U6-L367	25	8.23e-09
seq_5945	U6-L291	25	8.23e-09
seq_5945	U6-L289	25	8.23e-09
seq_5945	U6-L280	25	8.23e-09
seq_5945	U6-L237	25	8.23e-09
seq_5945	U6-L219	25	8.23e-09
seq_5946	U6-L1076	25	8.23e-09
seq_5957	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_5958	U6-L745	25	8.23e-09
seq_5962	chr6.tRNA76-LysTTT	25	8.23e-09
seq_5962	chr6.tRNA143-LysTTT	25	8.23e-09
seq_5962	chr6.tRNA149-LysTTT	25	8.23e-09
seq_5962	chr17.tRNA2-LysTTT	25	8.23e-09
seq_5962	chr16.tRNA23-LysTTT	25	8.23e-09
seq_5962	chr14.tRNA12-PseudoTTT	25	8.23e-09
seq_5962	chr12.tRNA1-LysTTT	25	8.23e-09
seq_5962	chr11.tRNA11-LysTTT	25	8.23e-09
seq_5962	chr11.tRNA14-LysTTT	25	8.23e-09
seq_5962	chr11.tRNA5-LysTTT	25	8.23e-09
seq_5962	chr1.tRNA55-LysTTT	25	8.23e-09
seq_5962	chr1.tRNA62-LysTTT	25	8.23e-09
seq_5962	chr1.tRNA54-LysTTT	25	8.23e-09
seq_5970	U6-L1578	25	8.23e-09
seq_5970	U6-L1575	25	8.23e-09
seq_5970	U6-L485	25	8.23e-09
seq_5970	U6-L425	25	8.23e-09
seq_5971	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_5971	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_5974	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_5978	HY1-L330	25	8.23e-09
seq_5978	HY1-L212	25	8.23e-09
seq_5986	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_5993	HY1-L373	25	8.23e-09
seq_5993	HY1-L371	25	8.23e-09
seq_5993	HY1-L368	25	8.23e-09
seq_5993	HY1-L365	25	8.23e-09
seq_5993	HY1-L363	25	8.23e-09
seq_5993	HY1-L360	25	8.23e-09
seq_5993	HY1-L337	25	8.23e-09
seq_5994	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_5994	chr1.tRNA67-LeuCAG-tRF5	25	8.23e-09
seq_5995	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_6003	U2-L1062	25	8.23e-09
seq_6003	U2-L538	25	8.23e-09
seq_6003	U2-L483	25	8.23e-09
seq_6003	U2-L214	25	8.23e-09
seq_6003	U2-L110	25	8.23e-09
seq_6005	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_6005	chr6.tRNA91-AlaAGC-tRF5	25	8.23e-09
seq_6005	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_6005	chr6.tRNA20-AlaAGC-tRF3	25	8.23e-09
seq_6005	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_6007	U2-L882	25	8.23e-09
seq_6022	hsa-mir-146a	25	8.23e-09
seq_6024	U5-L98	25	8.23e-09
seq_6032	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_6034	hsa-mir-3666	25	8.23e-09
seq_6039	U5-L112	25	8.23e-09
seq_6042	hsa-mir-876	25	8.23e-09
seq_6045	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_6064	U2-L25	25	8.23e-09
seq_6068	U1-L58	25	8.23e-09
seq_6069	U6-L631	25	8.23e-09
seq_6071	HY3-L437	25	8.23e-09
seq_6071	HY3-L241	25	8.23e-09
seq_6072	U6-L1603	25	8.23e-09
seq_6074	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_6075	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_6076	HY3-L52	25	8.23e-09
seq_6076	HY3-L32	25	8.23e-09
seq_6079	chr20.tRNA3-PseudoCAC-tRF3	25	8.23e-09
seq_6082	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_6082	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_6082	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_6096	HY3-L64	25	8.23e-09
seq_6098	U6-L1637	25	8.23e-09
seq_6100	U6-L1449	25	8.23e-09
seq_6100	U6-L956	25	8.23e-09
seq_6100	U6-L389	25	8.23e-09
seq_6100	U6-L200	25	8.23e-09
seq_6104	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_6111	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_6112	U2-L172	25	8.23e-09
seq_6112	U2-L156	25	8.23e-09
seq_6118	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_6118	chr1.tRNA67-LeuCAG-tRF5	25	8.23e-09
seq_6122	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_6123	chr20.tRNA3-PseudoCAC-tRF3	25	8.23e-09
seq_6127	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_6128	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_6156	U6-L1637	25	8.23e-09
seq_6161	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_6169	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_6187	U6-L745	25	8.23e-09
seq_6195	U6-L1468	25	8.23e-09
seq_6195	U6-L1449	25	8.23e-09
seq_6195	U6-L1399	25	8.23e-09
seq_6195	U6-L956	25	8.23e-09
seq_6195	U6-L898	25	8.23e-09
seq_6195	U6-L657	25	8.23e-09
seq_6195	U6-L505	25	8.23e-09
seq_6195	U6-L504	25	8.23e-09
seq_6195	U6-L413	25	8.23e-09
seq_6195	U6-L367	25	8.23e-09
seq_6195	U6-L291	25	8.23e-09
seq_6195	U6-L280	25	8.23e-09
seq_6195	U6-L237	25	8.23e-09
seq_6197	U6-L1243	25	8.23e-09
seq_6209	U6-L1146	25	8.23e-09
seq_6214	hsa-mir-3666	25	8.23e-09
seq_6225	U6-L1460	25	8.23e-09
seq_6238	U2-L628	25	8.23e-09
seq_6240	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_6244	U6-L1637	25	8.23e-09
seq_6248	U6-L1449	25	8.23e-09
seq_6248	U6-L956	25	8.23e-09
seq_6248	U6-L762	25	8.23e-09
seq_6253	U6-L1468	25	8.23e-09
seq_6253	U6-L1449	25	8.23e-09
seq_6253	U6-L1399	25	8.23e-09
seq_6253	U6-L1001	25	8.23e-09
seq_6253	U6-L956	25	8.23e-09
seq_6253	U6-L898	25	8.23e-09
seq_6253	U6-L657	25	8.23e-09
seq_6253	U6-L505	25	8.23e-09
seq_6253	U6-L504	25	8.23e-09
seq_6253	U6-L452	25	8.23e-09
seq_6253	U6-L367	25	8.23e-09
seq_6253	U6-L291	25	8.23e-09
seq_6253	U6-L289	25	8.23e-09
seq_6253	U6-L280	25	8.23e-09
seq_6253	U6-L237	25	8.23e-09
seq_6253	U6-L219	25	8.23e-09
seq_6253	U6-L130	25	8.23e-09
seq_6253	U6-L103	25	8.23e-09
seq_6257	HY3-L348	25	8.23e-09
seq_6266	U1-L172	25	8.23e-09
seq_6266	U1-L133	25	8.23e-09
seq_6266	U1-L59	25	8.23e-09
seq_6266	U1-L58	25	8.23e-09
seq_6278	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_6278	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_6278	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_6283	U5-L98	25	8.23e-09
seq_6285	chr6.tRNA76-LysTTT	25	8.23e-09
seq_6285	chr6.tRNA143-LysTTT	25	8.23e-09
seq_6285	chr6.tRNA149-LysTTT	25	8.23e-09
seq_6285	chr17.tRNA2-LysTTT	25	8.23e-09
seq_6285	chr16.tRNA23-LysTTT	25	8.23e-09
seq_6285	chr14.tRNA12-PseudoTTT	25	8.23e-09
seq_6285	chr12.tRNA1-LysTTT	25	8.23e-09
seq_6285	chr11.tRNA11-LysTTT	25	8.23e-09
seq_6285	chr11.tRNA14-LysTTT	25	8.23e-09
seq_6285	chr11.tRNA5-LysTTT	25	8.23e-09
seq_6285	chr1.tRNA55-LysTTT	25	8.23e-09
seq_6285	chr1.tRNA62-LysTTT	25	8.23e-09
seq_6285	chr1.tRNA54-LysTTT	25	8.23e-09
seq_6297	U6-L631	25	8.23e-09
seq_6305	U6-L631	25	8.23e-09
seq_6344	hsa-mir-3616	25	8.23e-09
seq_6356	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_6359	chr6.tRNA135-ThrAGT-tRF3	25	8.23e-09
seq_6361	U6-L1461	25	8.23e-09
seq_6361	U6-L1425	25	8.23e-09
seq_6361	U6-L1416	25	8.23e-09
seq_6361	U6-L151	25	8.23e-09
seq_6361	U6-L141	25	8.23e-09
seq_6366	U6-L1146	25	8.23e-09
seq_6382	chr1.tRNA89-AsnGTT	25	8.23e-09
